post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
1705,2036,1119,False,True,2024-08-26,image,Content group 1119 copied post about topic 13,6,0,1
1706,2446,1120,True,False,2024-07-11,image,Content group 1120 original post about topic 14,9,2,0
1707,839,1121,True,False,2024-07-24,video,Content group 1121 original post about topic 42,18,3,1
1708,938,1122,True,False,2024-08-16,text,Content group 1122 original post about topic 41,33,8,4
1709,2906,1122,False,True,2024-08-25,video,Content group 1122 copied post about topic 11,36,5,3
1710,997,1122,False,True,2024-08-22,image,Content group 1122 copied post about topic 38,20,4,2
1711,1206,1122,False,True,2024-08-18,video,Content group 1122 copied post about topic 26,39,5,7
1712,1014,1123,True,False,2024-07-30,video,Content group 1123 original post about topic 45,25,5,4
1713,293,1123,False,True,2024-08-05,video,Content group 1123 copied post about topic 18,13,3,1
1714,2844,1123,False,True,2024-08-04,video,Content group 1123 copied post about topic 1,11,2,1
1715,884,1123,False,True,2024-08-02,video,Content group 1123 copied post about topic 46,12,1,2
1716,744,1124,True,False,2024-07-06,video,Content group 1124 original post about topic 31,9,2,0
1717,976,1125,True,False,2024-07-17,video,Content group 1125 original post about topic 24,22,2,2
1718,1940,1126,True,False,2024-08-01,video,Content group 1126 original post about topic 48,11,2,1
1719,171,1127,True,False,2024-07-20,image,Content group 1127 original post about topic 2,14,2,1
1720,68,1128,True,False,2024-07-27,text,Content group 1128 original post about topic 4,37,5,7
1721,2940,1129,True,False,2024-08-01,video,Content group 1129 original post about topic 33,26,3,4
1722,2278,1129,False,True,2024-08-06,video,Content group 1129 copied post about topic 45,16,2,1
1723,552,1129,False,True,2024-08-08,image,Content group 1129 copied post about topic 31,20,5,3
1724,2195,1130,True,False,2024-07-29,video,Content group 1130 original post about topic 28,22,6,2
1725,1169,1131,True,False,2024-07-09,image,Content group 1131 original post about topic 34,66,12,11
1726,2452,1131,False,True,2024-07-09,video,Content group 1131 copied post about topic 47,35,4,3
1727,2663,1131,False,True,2024-07-17,video,Content group 1131 copied post about topic 18,67,18,5
1728,2363,1131,False,True,2024-07-14,video,Content group 1131 copied post about topic 25,63,12,5
1729,1122,1132,True,False,2024-08-13,text,Content group 1132 original post about topic 11,29,5,3
1730,2979,1132,False,True,2024-08-19,video,Content group 1132 copied post about topic 21,26,4,2
1731,92,1132,False,True,2024-08-14,image,Content group 1132 copied post about topic 44,21,3,1
1732,2807,1132,False,True,2024-08-20,video,Content group 1132 copied post about topic 28,19,3,3
1733,2435,1133,True,False,2024-07-23,video,Content group 1133 original post about topic 11,19,4,3
1734,50,1134,True,False,2024-07-10,video,Content group 1134 original post about topic 20,33,6,4
1735,1480,1134,False,True,2024-07-12,image,Content group 1134 copied post about topic 21,39,10,7
1736,1874,1135,True,False,2024-07-09,image,Content group 1135 original post about topic 25,46,7,8
1737,1314,1136,True,False,2024-07-09,video,Content group 1136 original post about topic 11,28,6,4
1738,998,1137,True,False,2024-07-09,video,Content group 1137 original post about topic 34,19,3,2
1739,263,1138,True,False,2024-07-15,text,Content group 1138 original post about topic 11,15,3,2
1740,1760,1139,True,False,2024-07-27,video,Content group 1139 original post about topic 17,19,2,2
1741,2411,1139,False,True,2024-08-05,video,Content group 1139 copied post about topic 3,15,2,1
1742,2190,1139,False,True,2024-07-28,video,Content group 1139 copied post about topic 37,15,3,1
1743,2093,1139,False,True,2024-08-03,image,Content group 1139 copied post about topic 12,15,2,1
1744,2613,1140,True,False,2024-08-14,image,Content group 1140 original post about topic 13,8,1,1
1745,2629,1140,False,True,2024-08-15,image,Content group 1140 copied post about topic 34,5,1,0
1746,1820,1140,False,True,2024-08-21,video,Content group 1140 copied post about topic 7,13,2,2
1747,835,1140,False,True,2024-08-17,video,Content group 1140 copied post about topic 4,4,0,0
1748,1417,1141,True,False,2024-08-24,video,Content group 1141 original post about topic 20,73,11,7
1749,2126,1142,True,False,2024-08-15,image,Content group 1142 original post about topic 13,31,8,4
1750,2997,1142,False,True,2024-08-15,video,Content group 1142 copied post about topic 43,23,3,1
1751,2260,1143,True,False,2024-07-11,text,Content group 1143 original post about topic 45,20,4,2
1752,284,1144,True,False,2024-08-14,image,Content group 1144 original post about topic 33,30,7,5
1753,1142,1144,False,True,2024-08-17,video,Content group 1144 copied post about topic 33,28,5,3
1754,491,1145,True,False,2024-07-19,image,Content group 1145 original post about topic 42,14,3,2
1755,801,1146,True,False,2024-08-25,image,Content group 1146 original post about topic 15,10,1,0
1756,2977,1147,True,False,2024-08-11,image,Content group 1147 original post about topic 31,4,0,0
1757,815,1148,True,False,2024-08-04,text,Content group 1148 original post about topic 32,38,9,3
1758,2999,1149,True,False,2024-08-23,image,Content group 1149 original post about topic 16,28,3,3
1759,2491,1150,True,False,2024-07-08,image,Content group 1150 original post about topic 18,49,7,5
1760,222,1150,False,True,2024-07-08,video,Content group 1150 copied post about topic 44,21,4,2
1761,994,1150,False,True,2024-07-08,text,Content group 1150 copied post about topic 6,17,3,1
1762,598,1150,False,True,2024-07-15,image,Content group 1150 copied post about topic 26,43,8,4
1763,2599,1151,True,False,2024-07-03,video,Content group 1151 original post about topic 3,16,4,2
1764,1502,1152,True,False,2024-08-15,image,Content group 1152 original post about topic 1,50,9,6
1765,1555,1152,False,True,2024-08-18,image,Content group 1152 copied post about topic 31,25,6,3
1766,88,1153,True,False,2024-07-12,video,Content group 1153 original post about topic 16,49,12,6
1767,2419,1154,True,False,2024-08-24,video,Content group 1154 original post about topic 20,29,4,5
1768,41,1155,True,False,2024-08-17,video,Content group 1155 original post about topic 13,30,5,5
1769,2948,1156,True,False,2024-08-01,video,Content group 1156 original post about topic 34,15,3,1
1770,2791,1157,True,False,2024-08-12,image,Content group 1157 original post about topic 29,56,15,5
1771,1710,1158,True,False,2024-07-28,video,Content group 1158 original post about topic 47,26,3,3
1772,214,1159,True,False,2024-07-28,video,Content group 1159 original post about topic 41,22,4,1
1773,2819,1160,True,False,2024-08-26,video,Content group 1160 original post about topic 13,3,0,0
1774,2409,1161,True,False,2024-07-18,image,Content group 1161 original post about topic 34,17,2,1
1775,823,1161,False,True,2024-07-21,video,Content group 1161 copied post about topic 40,13,3,1
1776,2140,1162,True,False,2024-07-11,image,Content group 1162 original post about topic 28,52,6,7
1777,1635,1163,True,False,2024-08-13,image,Content group 1163 original post about topic 45,14,3,1
1778,199,1164,True,False,2024-08-16,video,Content group 1164 original post about topic 12,9,2,0
1779,2265,1165,True,False,2024-08-13,video,Content group 1165 original post about topic 12,24,7,4
1780,503,1165,False,True,2024-08-17,image,Content group 1165 copied post about topic 2,13,1,2
1781,2414,1166,True,False,2024-07-04,image,Content group 1166 original post about topic 48,13,3,2
1782,2968,1166,False,True,2024-07-04,image,Content group 1166 copied post about topic 23,16,4,1
1783,751,1167,True,False,2024-07-17,video,Content group 1167 original post about topic 11,10,1,0
1784,383,1168,True,False,2024-08-16,image,Content group 1168 original post about topic 29,6,1,0
1785,2357,1169,True,False,2024-08-22,video,Content group 1169 original post about topic 27,57,16,5
1786,2039,1170,True,False,2024-08-11,video,Content group 1170 original post about topic 2,1,0,0
1787,1263,1171,True,False,2024-08-05,video,Content group 1171 original post about topic 30,19,5,3
1788,2503,1172,True,False,2024-08-26,text,Content group 1172 original post about topic 3,19,3,3
1789,1385,1172,False,True,2024-09-02,image,Content group 1172 copied post about topic 30,23,2,3
1790,1423,1173,True,False,2024-07-10,text,Content group 1173 original post about topic 38,21,3,3
1791,2206,1174,True,False,2024-08-15,image,Content group 1174 original post about topic 45,8,1,1
1792,846,1175,True,False,2024-07-03,video,Content group 1175 original post about topic 14,19,2,3
1793,1998,1175,False,True,2024-07-12,video,Content group 1175 copied post about topic 9,14,2,2
1794,2536,1175,False,True,2024-07-12,video,Content group 1175 copied post about topic 36,11,2,1
1795,1996,1175,False,True,2024-07-04,image,Content group 1175 copied post about topic 3,16,3,1
1796,1287,1176,True,False,2024-07-31,video,Content group 1176 original post about topic 13,54,6,4
1797,477,1177,True,False,2024-07-03,video,Content group 1177 original post about topic 15,22,5,3
1798,533,1178,True,False,2024-07-19,video,Content group 1178 original post about topic 45,33,6,3
1799,1165,1179,True,False,2024-07-15,image,Content group 1179 original post about topic 39,18,4,3
1800,579,1180,True,False,2024-07-30,video,Content group 1180 original post about topic 2,18,4,2
1801,2059,1180,False,True,2024-07-30,video,Content group 1180 copied post about topic 48,15,2,2
1802,1418,1180,False,True,2024-07-30,image,Content group 1180 copied post about topic 19,16,1,0
1803,110,1181,True,False,2024-08-22,video,Content group 1181 original post about topic 32,6,1,0
1804,1868,1182,True,False,2024-08-12,video,Content group 1182 original post about topic 17,76,19,8
1805,2043,1183,True,False,2024-07-06,image,Content group 1183 original post about topic 39,36,4,5
1806,1622,1184,True,False,2024-07-11,video,Content group 1184 original post about topic 45,18,4,1
1807,1857,1184,False,True,2024-07-13,video,Content group 1184 copied post about topic 47,14,1,2
1808,302,1185,True,False,2024-07-29,video,Content group 1185 original post about topic 20,18,1,2
1809,356,1186,True,False,2024-08-08,video,Content group 1186 original post about topic 31,21,4,3
1810,1784,1187,True,False,2024-08-20,video,Content group 1187 original post about topic 47,4,0,0
1811,1046,1187,False,True,2024-08-26,image,Content group 1187 copied post about topic 45,5,1,0
1812,1068,1188,True,False,2024-07-07,image,Content group 1188 original post about topic 2,12,3,0
1813,2577,1189,True,False,2024-07-01,video,Content group 1189 original post about topic 30,8,1,1
1814,982,1190,True,False,2024-07-28,video,Content group 1190 original post about topic 26,39,4,2
1815,2969,1191,True,False,2024-08-10,image,Content group 1191 original post about topic 3,5,0,0
1816,2145,1192,True,False,2024-08-20,video,Content group 1192 original post about topic 21,12,2,0
1817,2853,1193,True,False,2024-08-18,video,Content group 1193 original post about topic 37,45,8,6
1818,1877,1194,True,False,2024-07-14,image,Content group 1194 original post about topic 7,33,4,3
1819,2920,1195,True,False,2024-07-08,text,Content group 1195 original post about topic 46,77,16,11
1820,1811,1196,True,False,2024-07-11,video,Content group 1196 original post about topic 6,16,2,2
1821,2473,1197,True,False,2024-08-20,video,Content group 1197 original post about topic 30,18,5,2
1822,505,1198,True,False,2024-08-08,text,Content group 1198 original post about topic 27,30,8,2
1823,1970,1199,True,False,2024-07-18,text,Content group 1199 original post about topic 36,49,10,8
1824,2422,1199,False,True,2024-07-23,text,Content group 1199 copied post about topic 9,36,8,4
1825,674,1199,False,True,2024-07-19,video,Content group 1199 copied post about topic 20,33,4,4
1826,593,1200,True,False,2024-07-20,image,Content group 1200 original post about topic 19,41,5,8
1827,2367,1201,True,False,2024-07-03,video,Content group 1201 original post about topic 42,9,2,0
1828,2307,1201,False,True,2024-07-03,image,Content group 1201 copied post about topic 44,8,1,1
1829,129,1201,False,True,2024-07-04,image,Content group 1201 copied post about topic 36,7,0,1
1830,207,1202,True,False,2024-08-10,image,Content group 1202 original post about topic 18,13,2,0
1831,2007,1203,True,False,2024-08-16,image,Content group 1203 original post about topic 41,25,7,2
1832,1216,1204,True,False,2024-07-24,video,Content group 1204 original post about topic 13,23,3,3
1833,2785,1205,True,False,2024-08-19,image,Content group 1205 original post about topic 17,13,1,1
1834,1925,1205,False,True,2024-08-27,video,Content group 1205 copied post about topic 17,4,1,0
1835,863,1205,False,True,2024-08-19,video,Content group 1205 copied post about topic 39,12,2,1
1836,1918,1206,True,False,2024-08-17,video,Content group 1206 original post about topic 4,11,2,1
1837,1021,1206,False,True,2024-08-24,video,Content group 1206 copied post about topic 47,16,2,2
1838,1383,1206,False,True,2024-08-21,image,Content group 1206 copied post about topic 41,8,2,1
1839,1243,1206,False,True,2024-08-26,video,Content group 1206 copied post about topic 27,11,2,1
1840,2248,1207,True,False,2024-08-02,image,Content group 1207 original post about topic 34,23,4,3
1841,1680,1208,True,False,2024-08-05,video,Content group 1208 original post about topic 27,44,4,7
1842,2452,1208,False,True,2024-08-09,image,Content group 1208 copied post about topic 20,29,5,2
